"t / s";"CH1 / V";"CH2 / V";"f / Hz";"SP1 / dB";"SP2 / dB"
0,17302;0,04924;-0,767677;43.198,8;;
0,17304;0,04864;-0,767879;43.203,8;;
0,17306;0,04824;-0,768081;43.208,8;;
0,17308;0,04812;-0,767879;43.213,8;;
0,1731;0,04812;-0,768485;43.218,8;;
0,17312;0,048;-0,770303;43.223,8;;
0,17314;0,04796;-0,769899;43.228,8;;
0,17316;0,04796;-0,772929;43.233,8;;
0,17318;0,04796;-0,771515;43.238,8;;
0,1732;0,04772;-0,771717;43.243,8;;
0,17322;0,04748;-0,771313;43.248,8;;
0,17324;0,04668;-0,769899;43.253,8;;
0,17326;0,046;-0,772323;43.258,8;;
0,17328;0,04492;-0,773333;43.263,8;;
0,1733;0,04432;-0,775354;43.268,8;;
0,17332;0,044;-0,777172;43.273,7;;
0,17334;0,04376;-0,777172;43.278,7;;
0,17336;0,04348;-0,77697;43.283,7;;
0,17338;0,04292;-0,777576;43.288,7;;
0,1734;0,04236;-0,77798;43.293,7;;
0,17342;0,04156;-0,781414;43.298,7;;
0,17344;0,04068;-0,779596;43.303,7;;
0,17346;0,04032;-0,780808;43.308,7;;
0,17348;0,04004;-0,781818;43.313,7;;
0,1735;0,03936;-0,782222;43.318,7;;
0,17352;0,03848;-0,781414;43.323,7;;
0,17354;0,03796;-0,781818;43.328,7;;
0,17356;0,03652;-0,781616;43.333,7;;
0,17358;0,03628;-0,782424;43.338,7;;
0,1736;0,03608;-0,783232;43.343,7;;
0,17362;0,03572;-0,782424;43.348,6;;
0,17364;0,03568;-0,782222;43.353,6;;
0,17366;0,03484;-0,78101;43.358,6;;
0,17368;0,03404;-0,78404;43.363,6;;
0,1737;0,03288;-0,782828;43.368,6;;
0,17372;0,03236;-0,781414;43.373,6;;
0,17374;0,03208;-0,782424;43.378,6;;
0,17376;0,032;-0,781616;43.383,6;;
0,17378;0,032;-0,783434;43.388,6;;
0,1738;0,03196;-0,785455;43.393,6;;
0,17382;0,03172;-0,786667;43.398,6;;
0,17384;0,03124;-0,785859;43.403,6;;
0,17386;0,03028;-0,784646;43.408,6;;
0,17388;0,0292;-0,78303;43.413,6;;
0,1739;0,02896;-0,782424;43.418,6;;
0,17392;0,02816;-0,782222;43.423,5;;
0,17394;0,02804;-0,782222;43.428,5;;
0,17396;0,028;-0,781212;43.433,5;;
0,17398;0,028;-0,78202;43.438,5;;
0,174;0,02756;-0,781818;43.443,5;;
0,17402;0,02756;-0,782222;43.448,5;;
0,17404;0,0262;-0,783232;43.453,5;;
0,17406;0,0252;-0,781818;43.458,5;;
0,17408;0,0246;-0,78101;43.463,5;;
0,1741;0,02416;-0,780606;43.468,5;;
0,17412;0,02392;-0,780808;43.473,5;;
0,17414;0,02376;-0,77899;43.478,5;;
0,17416;0,02324;-0,78101;43.483,5;;
0,17418;0,02248;-0,78101;43.488,5;;
0,1742;0,0218;-0,779798;43.493,5;;
0,17422;0,02092;-0,779798;43.498,5;;
0,17424;0,02032;-0,780404;43.503,4;;
0,17426;0,01996;-0,779192;43.508,4;;
0,17428;0,0198;-0,77697;43.513,4;;
0,1743;0,01976;-0,775758;43.518,4;;
0,17432;0,0192;-0,775758;43.523,4;;
0,17434;0,01816;-0,777576;43.528,4;;
0,17436;0,01704;-0,774141;43.533,4;;
0,17438;0,01664;-0,774949;43.538,4;;
0,1744;0,01632;-0,775758;43.543,4;;
0,17442;0,01612;-0,770707;43.548,4;;
0,17444;0,01596;-0,772727;43.553,4;;
0,17446;0,016;-0,767475;43.558,4;;
0,17448;0,01588;-0,769495;43.563,4;;
0,1745;0,01592;-0,768081;43.568,4;;
0,17452;0,0156;-0,766263;43.573,4;;
0,17454;0,01488;-0,767677;43.578,3;;
0,17456;0,0142;-0,762828;43.583,3;;
0,17458;0,01432;-0,763636;43.588,3;;
0,1746;0,01276;-0,76;43.593,3;;
0,17462;0,01236;-0,757778;43.598,3;;
0,17464;0,01216;-0,754141;43.603,3;;
0,17466;0,01208;-0,751515;43.608,3;;
0,17468;0,012;-0,753535;43.613,3;;
0,1747;0,012;-0,751717;43.618,3;;
0,17472;0,0118;-0,746869;43.623,3;;
0,17474;0,01168;-0,742626;43.628,3;;
0,17476;0,01068;-0,73899;43.633,3;;
0,17478;0,00968;-0,740606;43.638,3;;
0,1748;0,00916;-0,738788;43.643,3;;
0,17482;0,00848;-0,732323;43.648,3;;
0,17484;0,00816;-0,725859;43.653,3;;
0,17486;0,00808;-0,723232;43.658,2;;
0,17488;0,00788;-0,726667;43.663,2;;
0,1749;0,00748;-0,720606;43.668,2;;
0,17492;0,00676;-0,708485;43.673,2;;
0,17494;0,0064;-0,707879;43.678,2;;
0,17496;0,00564;-0,709899;43.683,2;;
0,17498;0,00528;-0,705455;43.688,2;;
0,175;0,0046;-0,694545;43.693,2;;
0,17502;0,00424;-0,695556;43.698,2;;
0,17504;0,00416;-0,697576;43.703,2;;
0,17506;0,0042;-0,687677;43.708,2;;
0,17508;0,00404;-0,684444;43.713,2;;
0,1751;0,00396;-0,683232;43.718,2;;
0,17512;0,00348;-0,676566;43.723,2;;
0,17514;0,00336;-0,674141;43.728,2;;
0,17516;0,00304;-0,672525;43.733,1;;
0,17518;0,00236;-0,666667;43.738,1;;
0,1752;0,00224;-0,663838;43.743,1;;
0,17522;0,00172;-0,66101;43.748,1;;
0,17524;0,00132;-0,654343;43.753,1;;
0,17526;0,00044;-0,647879;43.758,1;;
0,17528;0,0006;-0,646465;43.763,1;;
0,1753;0,00056;-0,644848;43.768,1;;
0,17532;0,0004;-0,636768;43.773,1;;
0,17534;8e-05;-0,628081;43.778,1;;
0,17536;0,0002;-0,626061;43.783,1;;
0,17538;8e-05;-0,623838;43.788,1;;
0,1754;0;-0,620202;43.793,1;;
0,17542;0;-0,609091;43.798,1;;
0,17544;0;-0,610101;43.803,1;;
0,17546;0;-0,605657;43.808;;
0,17548;-4e-05;-0,601414;43.813;;
0,1755;0;-0,594949;43.818;;
0,17552;-8e-05;-0,592121;43.823;;
0,17554;-0,00012;-0,586465;43.828;;
0,17556;-0,00012;-0,585657;43.833;;
0,17558;-4e-05;-0,58303;43.838;;
0,1756;-0,00012;-0,57899;43.843;;
0,17562;-0,00024;-0,570909;43.848;;
0,17564;-0,00048;-0,567677;43.853;;
0,17566;-0,00056;-0,56404;43.858;;
0,17568;-0,00072;-0,559394;43.863;;
0,1757;-0,00068;-0,552323;43.868;;
0,17572;-0,00056;-0,545657;43.873;;
0,17574;-0,00076;-0,544848;43.878;;
0,17576;-0,00132;-0,542222;43.883;;
0,17578;-0,00096;-0,534141;43.887,9;;
0,1758;-0,00124;-0,527475;43.892,9;;
0,17582;-0,00192;-0,525051;43.897,9;;
0,17584;-0,00196;-0,523838;43.902,9;;
0,17586;-0,00224;-0,521212;43.907,9;;
0,17588;-0,00232;-0,515758;43.912,9;;
0,1759;-0,00248;-0,508081;43.917,9;;
0,17592;-0,00252;-0,505455;43.922,9;;
0,17594;-0,00248;-0,505051;43.927,9;;
0,17596;-0,0032;-0,504646;43.932,9;;
0,17598;-0,00284;-0,501414;43.937,9;;
0,176;-0,003;-0,496768;43.942,9;;
0,17602;-0,00288;-0,489293;43.947,9;;
0,17604;-0,00296;-0,485051;43.952,9;;
0,17606;-0,00296;-0,48404;43.957,9;;
0,17608;-0,00316;-0,478586;43.962,8;;
0,1761;-0,00332;-0,471111;43.967,8;;
0,17612;-0,00316;-0,466263;43.972,8;;
0,17614;-0,00336;-0,464646;43.977,8;;
0,17616;-0,00324;-0,461414;43.982,8;;
0,17618;-0,00336;-0,456566;43.987,8;;
0,1762;-0,00356;-0,449697;43.992,8;;
0,17622;-0,00352;-0,446667;43.997,8;;
0,17624;-0,00352;-0,442424;44.002,8;;
0,17626;-0,00348;-0,440202;44.007,8;;
0,17628;-0,00352;-0,432727;44.012,8;;
0,1763;-0,00372;-0,426061;44.017,8;;
0,17632;-0,0036;-0,424242;44.022,8;;
0,17634;-0,00352;-0,422222;44.027,8;;
0,17636;-0,00376;-0,417374;44.032,8;;
0,17638;-0,0038;-0,409899;44.037,8;;
0,1764;-0,00396;-0,403636;44.042,7;;
0,17642;-0,00392;-0,399394;44.047,7;;
0,17644;-0,00384;-0,390303;44.052,7;;
0,17646;-0,00384;-0,384242;44.057,7;;
0,17648;-0,004;-0,38303;44.062,7;;
0,1765;-0,00396;-0,378586;44.067,7;;
0,17652;-0,00396;-0,368081;44.072,7;;
0,17654;-0,004;-0,364848;44.077,7;;
0,17656;-0,004;-0,362222;44.082,7;;
0,17658;-0,004;-0,356364;44.087,7;;
0,1766;-0,004;-0,350303;44.092,7;;
0,17662;-0,00408;-0,343636;44.097,7;;
0,17664;-0,00404;-0,343434;44.102,7;;
0,17666;-0,00408;-0,339596;44.107,7;;
0,17668;-0,00404;-0,331919;44.112,7;;
0,1767;-0,00412;-0,326667;44.117,6;;
0,17672;-0,00412;-0,32303;44.122,6;;
0,17674;-0,004;-0,319596;44.127,6;;
0,17676;-0,00412;-0,307273;44.132,6;;
0,17678;-0,00412;-0,303838;44.137,6;;
0,1768;-0,00428;-0,302828;44.142,6;;
0,17682;-0,00424;-0,299798;44.147,6;;
0,17684;-0,00436;-0,292121;44.152,6;;
0,17686;-0,00424;-0,283838;44.157,6;;
0,17688;-0,00448;-0,282222;44.162,6;;
0,1769;-0,00448;-0,277172;44.167,6;;
0,17692;-0,00476;-0,267071;44.172,6;;
0,17694;-0,00472;-0,265253;44.177,6;;
0,17696;-0,00472;-0,262222;44.182,6;;
0,17698;-0,00492;-0,259394;44.187,6;;
0,177;-0,00508;-0,255152;44.192,5;;
0,17702;-0,00492;-0,248687;44.197,5;;
0,17704;-0,00516;-0,242626;44.202,5;;
0,17706;-0,00512;-0,234343;44.207,5;;
0,17708;-0,0054;-0,225657;44.212,5;;
0,1771;-0,0052;-0,222222;44.217,5;;
0,17712;-0,00556;-0,222222;44.222,5;;
0,17714;-0,00556;-0,21899;44.227,5;;
0,17716;-0,0058;-0,208081;44.232,5;;
0,17718;-0,006;-0,202626;44.237,5;;
0,1772;-0,00588;-0,20202;44.242,5;;
0,17722;-0,00632;-0,20101;44.247,5;;
0,17724;-0,00644;-0,193333;44.252,5;;
0,17726;-0,00624;-0,185657;44.257,5;;
0,17728;-0,00656;-0,182222;44.262,5;;
0,1773;-0,00656;-0,181818;44.267,5;;
0,17732;-0,00636;-0,180606;44.272,4;;
0,17734;-0,00668;-0,174747;44.277,4;;
0,17736;-0,0068;-0,169899;44.282,4;;
0,17738;-0,00656;-0,16303;44.287,4;;
0,1774;-0,0064;-0,16101;44.292,4;;
0,17742;-0,00696;-0,157374;44.297,4;;
0,17744;-0,00648;-0,151515;44.302,4;;
0,17746;-0,0068;-0,14404;44.307,4;;
0,17748;-0,00704;-0,141616;44.312,4;;
0,1775;-0,007;-0,14101;44.317,4;;
0,17752;-0,00716;-0,137778;44.322,4;;
0,17754;-0,00688;-0,130101;44.327,4;;
0,17756;-0,00728;-0,122626;44.332,4;;
0,17758;-0,00744;-0,121414;44.337,4;;
0,1776;-0,00732;-0,120808;44.342,4;;
0,17762;-0,00732;-0,119394;44.347,3;;
0,17764;-0,00712;-0,112525;44.352,3;;
0,17766;-0,00712;-0,104242;44.357,3;;
0,17768;-0,00736;-0,101212;44.362,3;;
0,1777;-0,00752;-0,101212;44.367,3;;
0,17772;-0,00756;-0,100404;44.372,3;;
0,17774;-0,00772;-0,0953535;44.377,3;;
0,17776;-0,00752;-0,0886869;44.382,3;;
0,17778;-0,0076;-0,0872727;44.387,3;;
0,1778;-0,00764;-0,0834343;44.392,3;;
0,17782;-0,00752;-0,0806061;44.397,3;;
0,17784;-0,00752;-0,0787879;44.402,3;;
0,17786;-0,00772;-0,0753535;44.407,3;;
0,17788;-0,00764;-0,0674747;44.412,3;;
0,1779;-0,00772;-0,0614141;44.417,3;;
0,17792;-0,00768;-0,0610101;44.422,3;;
0,17794;-0,00772;-0,0606061;44.427,2;;
0,17796;-0,00776;-0,06;44.432,2;;
0,17798;-0,00764;-0,0555556;44.437,2;;
0,178;-0,00768;-0,0482828;44.442,2;;
0,17802;-0,00784;-0,0440404;44.447,2;;
0,17804;-0,00792;-0,0410101;44.452,2;;
0,17806;-0,00772;-0,040404;44.457,2;;
0,17808;-0,00768;-0,040404;44.462,2;;
0,1781;-0,00776;-0,0383838;44.467,2;;
0,17812;-0,00772;-0,0361616;44.472,2;;
0,17814;-0,0078;-0,0278788;44.477,2;;
0,17816;-0,00788;-0,0230303;44.482,2;;
0,17818;-0,00764;-0,0212121;44.487,2;;
0,1782;-0,0076;-0,020404;44.492,2;;
0,17822;-0,00776;-0,020202;44.497,2;;
0,17824;-0,0078;-0,02;44.502,1;;
0,17826;-0,00768;-0,0189899;44.507,1;;
0,17828;-0,00772;-0,0159596;44.512,1;;
0,1783;-0,0076;-0,0123232;44.517,1;;
0,17832;-0,00772;-0,00565657;44.522,1;;
0,17834;-0,00764;-0,00222222;44.527,1;;
0,17836;-0,0074;-0,00040404;44.532,1;;
0,17838;-0,00792;0;44.537,1;;
0,1784;-0,00752;0,00383838;44.542,1;;
0,17842;-0,0076;0,00888889;44.547,1;;
0,17844;-0,00748;0,00808081;44.552,1;;
0,17846;-0,00736;0,00949495;44.557,1;;
0,17848;-0,0074;0,0125253;44.562,1;;
0,1785;-0,00768;0,0143434;44.567,1;;
0,17852;-0,00744;0,0163636;44.572,1;;
0,17854;-0,00752;0,0161616;44.577;;
0,17856;-0,00788;0,0210101;44.582;;
0,17858;-0,0074;0,0238384;44.587;;
0,1786;-0,00728;0,029697;44.592;;
0,17862;-0,00764;0,0323232;44.597;;
0,17864;-0,00744;0,0325253;44.602;;
0,17866;-0,00724;0,0323232;44.607;;
0,17868;-0,00728;0,0339394;44.612;;
0,1787;-0,00748;0,0373737;44.617;;
0,17872;-0,00732;0,040202;44.622;;
0,17874;-0,00712;0,0414141;44.627;;
0,17876;-0,00716;0,0450505;44.632;;
0,17878;-0,00692;0,0486869;44.637;;
0,1788;-0,00712;0,0529293;44.642;;
0,17882;-0,00668;0,0563636;44.647;;
0,17884;-0,00712;0,059596;44.652;;
0,17886;-0,00704;0,06;44.656,9;;
0,17888;-0,00712;0,0606061;44.661,9;;
0,1789;-0,00732;0,0608081;44.666,9;;
0,17892;-0,00732;0,0612121;44.671,9;;
0,17894;-0,00732;0,0624242;44.676,9;;
0,17896;-0,00756;0,0674747;44.681,9;;
0,17898;-0,00712;0,0751515;44.686,9;;
0,179;-0,00736;0,0773737;44.691,9;;
0,17902;-0,00732;0,08;44.696,9;;
0,17904;-0,00708;0,0806061;44.701,9;;
0,17906;-0,0068;0,0818182;44.706,9;;
0,17908;-0,00744;0,0826263;44.711,9;;
0,1791;-0,00724;0,0894949;44.716,9;;
0,17912;-0,00752;0,0953535;44.721,9;;
0,17914;-0,00736;0,0993939;44.726,9;;
0,17916;-0,00748;0,100808;44.731,8;;
0,17918;-0,00752;0,101212;44.736,8;;
0,1792;-0,00756;0,101616;44.741,8;;
0,17922;-0,00764;0,104848;44.746,8;;
0,17924;-0,00784;0,110101;44.751,8;;
0,17926;-0,00768;0,114949;44.756,8;;
0,17928;-0,0078;0,119394;44.761,8;;
0,1793;-0,0076;0,120808;44.766,8;;
0,17932;-0,00792;0,121616;44.771,8;;
0,17934;-0,00792;0,122828;44.776,8;;
0,17936;-0,00792;0,126263;44.781,8;;
0,17938;-0,00796;0,133131;44.786,8;;
0,1794;-0,00796;0,139192;44.791,8;;
0,17942;-0,00788;0,140606;44.796,8;;
0,17944;-0,00796;0,141414;44.801,8;;
0,17946;-0,00804;0,141414;44.806,8;;
0,17948;-0,00796;0,141818;44.811,7;;
0,1795;-0,00812;0,144444;44.816,7;;
0,17952;-0,008;0,151717;44.821,7;;
0,17954;-0,00816;0,158586;44.826,7;;
0,17956;-0,00824;0,16202;44.831,7;;
0,17958;-0,00852;0,164646;44.836,7;;
0,1796;-0,00848;0,170101;44.841,7;;
0,17962;-0,00868;0,177778;44.846,7;;
0,17964;-0,00848;0,18101;44.851,7;;
0,17966;-0,00912;0,183232;44.856,7;;
0,17968;-0,00972;0,191919;44.861,7;;
0,1797;-0,00972;0,19899;44.866,7;;
0,17972;-0,00976;0,200404;44.871,7;;
0,17974;-0,01092;0,20202;44.876,7;;
0,17976;-0,01076;0,204646;44.881,7;;
0,17978;-0,01128;0,212121;44.886,6;;
0,1798;-0,0114;0,21697;44.891,6;;
0,17982;-0,01172;0,219596;44.896,6;;
0,17984;-0,01192;0,222424;44.901,6;;
0,17986;-0,01188;0,224444;44.906,6;;
0,17988;-0,01196;0,229899;44.911,6;;
0,1799;-0,01216;0,237374;44.916,6;;
0,17992;-0,01236;0,241616;44.921,6;;
0,17994;-0,01232;0,24303;44.926,6;;
0,17996;-0,01284;0,248283;44.931,6;;
0,17998;-0,013;0,255556;44.936,6;;
0,18;-0,01336;0,261212;44.941,6;;
0,18002;-0,01408;0,262626;44.946,6;;
0,18004;-0,0144;0,264242;44.951,6;;
0,18006;-0,01528;0,275758;44.956,6;;
0,18008;-0,01556;0,281212;44.961,5;;
0,1801;-0,01564;0,282828;44.966,5;;
0,18012;-0,01588;0,28404;44.971,5;;
0,18014;-0,01592;0,290101;44.976,5;;
0,18016;-0,016;0,300404;44.981,5;;
0,18018;-0,016;0,302828;44.986,5;;
0,1802;-0,016;0,30303;44.991,5;;
0,18022;-0,01608;0,306061;44.996,5;;
0,18024;-0,01636;0,314747;45.001,5;;
0,18026;-0,01644;0,321414;45.006,5;;
0,18028;-0,01656;0,323434;45.011,5;;
0,1803;-0,01768;0,330505;45.016,5;;
0,18032;-0,01864;0,337778;45.021,5;;
0,18034;-0,01888;0,34101;45.026,5;;
0,18036;-0,01932;0,343838;45.031,5;;
0,18038;-0,01996;0,348081;45.036,5;;
0,1804;-0,02;0,358384;45.041,4;;
0,18042;-0,02008;0,361414;45.046,4;;
0,18044;-0,02008;0,36404;45.051,4;;
0,18046;-0,02048;0,368283;45.056,4;;
0,18048;-0,02072;0,377778;45.061,4;;
0,1805;-0,02132;0,383838;45.066,4;;
0,18052;-0,02232;0,383838;45.071,4;;
0,18054;-0,0232;0,384444;45.076,4;;
0,18056;-0,02368;0,393737;45.081,4;;
0,18058;-0,02388;0,40101;45.086,4;;
0,1806;-0,02404;0,403636;45.091,4;;
0,18062;-0,02412;0,405253;45.096,4;;
0,18064;-0,02484;0,413131;45.101,4;;
0,18066;-0,02528;0,42303;45.106,4;;
0,18068;-0,02608;0,424242;45.111,4;;
0,1807;-0,02672;0,425657;45.116,3;;
0,18072;-0,02736;0,437374;45.121,3;;
0,18074;-0,02788;0,442828;45.126,3;;
0,18076;-0,028;0,444444;45.131,3;;
0,18078;-0,02812;0,446263;45.136,3;;
0,1808;-0,02828;0,453333;45.141,3;;
0,18082;-0,02884;0,461616;45.146,3;;
0,18084;-0,03004;0,464646;45.151,3;;
0,18086;-0,03076;0,464848;45.156,3;;
0,18088;-0,03144;0,468889;45.161,3;;
0,1809;-0,03184;0,478384;45.166,3;;
0,18092;-0,032;0,484848;45.171,3;;
0,18094;-0,032;0,486465;45.176,3;;
0,18096;-0,03204;0,492121;45.181,3;;
0,18098;-0,0322;0,5;45.186,3;;
0,181;-0,03264;0,503838;45.191,3;;
0,18102;-0,03344;0,505657;45.196,2;;
0,18104;-0,03416;0,508081;45.201,2;;
0,18106;-0,03528;0,515556;45.206,2;;
0,18108;-0,03556;0,52202;45.211,2;;
0,1811;-0,03596;0,523838;45.216,2;;
0,18112;-0,03596;0,525051;45.221,2;;
0,18114;-0,036;0,528687;45.226,2;;
0,18116;-0,03604;0,535354;45.231,2;;
0,18118;-0,03608;0,536566;45.236,2;;
0,1812;-0,03676;0,542828;45.241,2;;
0,18122;-0,03768;0,544242;45.246,2;;
0,18124;-0,03828;0,546263;45.251,2;;
0,18126;-0,03944;0,548687;45.256,2;;
0,18128;-0,0398;0,555758;45.261,2;;
0,1813;-0,03996;0,560606;45.266,2;;
0,18132;-0,04028;0,562626;45.271,1;;
0,18134;-0,0402;0,567071;45.276,1;;
0,18136;-0,04064;0,569495;45.281,1;;
0,18138;-0,04148;0,573939;45.286,1;;
0,1814;-0,04168;0,583434;45.291,1;;
